campaign,zone,production_label,specie,production,yield_value,yield_unit
2021,62,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,4",quintal_per_hectare
2022,62,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"44,0",quintal_per_hectare
2023,62,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,0",quintal_per_hectare
2024,62,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,6",quintal_per_hectare
2025,62,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"45,7",quintal_per_hectare
2021,63,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"20,0",quintal_per_hectare
2022,63,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,8",quintal_per_hectare
2023,63,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,9",quintal_per_hectare
2024,63,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,0",quintal_per_hectare
2025,63,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"36,9",quintal_per_hectare
2021,64,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,1",quintal_per_hectare
2022,64,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,3",quintal_per_hectare
2023,64,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,1",quintal_per_hectare
2024,64,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,2",quintal_per_hectare
2025,64,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,1",quintal_per_hectare
2021,65,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,0",quintal_per_hectare
2022,65,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"38,0",quintal_per_hectare
2023,65,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"37,6",quintal_per_hectare
2024,65,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,0",quintal_per_hectare
2025,65,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"39,0",quintal_per_hectare
2021,66,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,0",quintal_per_hectare
2022,66,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2023,66,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2024,66,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"21,0",quintal_per_hectare
2025,66,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,0",quintal_per_hectare
2021,67,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,0",quintal_per_hectare
2022,67,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2023,67,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,9",quintal_per_hectare
2024,67,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2025,67,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,0",quintal_per_hectare
2021,68,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,0",quintal_per_hectare
2022,68,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2023,68,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,1",quintal_per_hectare
2024,68,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2025,68,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"33,0",quintal_per_hectare
2021,69,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,2",quintal_per_hectare
2022,69,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,1",quintal_per_hectare
2023,69,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"33,0",quintal_per_hectare
2024,69,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2025,69,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,3",quintal_per_hectare
2021,70,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"10,0",quintal_per_hectare
2022,70,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,0",quintal_per_hectare
2023,70,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,0",quintal_per_hectare
2024,70,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,2",quintal_per_hectare
2025,70,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,6",quintal_per_hectare
2021,71,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"17,0",quintal_per_hectare
2022,71,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"19,8",quintal_per_hectare
2023,71,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,0",quintal_per_hectare
2024,71,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"21,7",quintal_per_hectare
2025,71,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,0",quintal_per_hectare
2021,72,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,3",quintal_per_hectare
2022,72,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"38,1",quintal_per_hectare
2023,72,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"33,3",quintal_per_hectare
2024,72,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,7",quintal_per_hectare
2025,72,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"39,4",quintal_per_hectare
2021,73,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,0",quintal_per_hectare
2022,73,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,0",quintal_per_hectare
2023,73,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"27,3",quintal_per_hectare
2024,73,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,6",quintal_per_hectare
2025,73,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,0",quintal_per_hectare
2021,74,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,0",quintal_per_hectare
2022,74,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,2",quintal_per_hectare
2023,74,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,0",quintal_per_hectare
2024,74,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,3",quintal_per_hectare
2025,74,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,5",quintal_per_hectare
2021,76,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"27,0",quintal_per_hectare
2022,76,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"38,0",quintal_per_hectare
2023,76,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"46,0",quintal_per_hectare
2024,76,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"39,0",quintal_per_hectare
2025,76,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"45,0",quintal_per_hectare
2021,77,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2022,77,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,0",quintal_per_hectare
2023,77,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"37,0",quintal_per_hectare
2024,77,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"18,3",quintal_per_hectare
2025,77,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,6",quintal_per_hectare
2021,78,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,0",quintal_per_hectare
2022,78,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"41,0",quintal_per_hectare
2023,78,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"37,0",quintal_per_hectare
2024,78,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,0",quintal_per_hectare
2025,78,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"42,7",quintal_per_hectare
2021,79,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,5",quintal_per_hectare
2022,79,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,0",quintal_per_hectare
2023,79,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,6",quintal_per_hectare
2024,79,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,0",quintal_per_hectare
2025,79,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,3",quintal_per_hectare
2021,80,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"33,3",quintal_per_hectare
2022,80,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,4",quintal_per_hectare
2023,80,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"39,0",quintal_per_hectare
2024,80,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,4",quintal_per_hectare
2025,80,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"42,2",quintal_per_hectare
2021,81,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,5",quintal_per_hectare
2022,81,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,8",quintal_per_hectare
2023,81,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,9",quintal_per_hectare
2024,81,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,4",quintal_per_hectare
2025,81,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,4",quintal_per_hectare
2021,82,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,4",quintal_per_hectare
2022,82,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,4",quintal_per_hectare
2023,82,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,8",quintal_per_hectare
2024,82,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,0",quintal_per_hectare
2025,82,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,4",quintal_per_hectare
2021,83,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"18,0",quintal_per_hectare
2022,83,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"10,0",quintal_per_hectare
2023,83,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,9",quintal_per_hectare
2024,83,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"21,3",quintal_per_hectare
2025,83,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"18,2",quintal_per_hectare
2021,84,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,7",quintal_per_hectare
2022,84,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"12,5",quintal_per_hectare
2023,84,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"20,3",quintal_per_hectare
2024,84,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"18,3",quintal_per_hectare
2025,84,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"19,3",quintal_per_hectare
2021,85,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"42,6",quintal_per_hectare
2022,85,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,3",quintal_per_hectare
2023,85,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"37,9",quintal_per_hectare
2024,85,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,5",quintal_per_hectare
2025,85,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"41,5",quintal_per_hectare
2021,86,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,1",quintal_per_hectare
2022,86,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"27,9",quintal_per_hectare
2023,86,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,5",quintal_per_hectare
2024,86,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,7",quintal_per_hectare
2025,86,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,3",quintal_per_hectare
2021,87,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,1",quintal_per_hectare
2022,87,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,4",quintal_per_hectare
2023,87,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,2",quintal_per_hectare
2024,87,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"23,1",quintal_per_hectare
2025,87,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,4",quintal_per_hectare
2021,88,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"21,0",quintal_per_hectare
2022,88,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"27,9",quintal_per_hectare
2023,88,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,0",quintal_per_hectare
2024,88,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,0",quintal_per_hectare
2025,88,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2021,89,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,0",quintal_per_hectare
2022,89,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"19,2",quintal_per_hectare
2023,89,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,0",quintal_per_hectare
2024,89,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,2",quintal_per_hectare
2025,89,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,0",quintal_per_hectare
2021,90,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"10,0",quintal_per_hectare
2022,90,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,0",quintal_per_hectare
2023,90,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,0",quintal_per_hectare
2021,91,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,0",quintal_per_hectare
2022,91,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"43,0",quintal_per_hectare
2023,91,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"33,0",quintal_per_hectare
2024,91,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"18,0",quintal_per_hectare
2025,91,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"39,8",quintal_per_hectare
2021,95,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,0",quintal_per_hectare
2022,95,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"43,0",quintal_per_hectare
2023,95,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"42,0",quintal_per_hectare
2024,95,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,0",quintal_per_hectare
2025,95,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"45,3",quintal_per_hectare
2021,01,Soja,glycine_max,soy,"29,0",quintal_per_hectare
2022,01,Soja,glycine_max,soy,"22,0",quintal_per_hectare
2023,01,Soja,glycine_max,soy,"26,0",quintal_per_hectare
2024,01,Soja,glycine_max,soy,"29,0",quintal_per_hectare
2025,01,Soja,glycine_max,soy,"28,0",quintal_per_hectare
2021,02,Soja,glycine_max,soy,"30,0",quintal_per_hectare
2022,02,Soja,glycine_max,soy,"26,0",quintal_per_hectare
2023,02,Soja,glycine_max,soy,"33,9",quintal_per_hectare
2024,02,Soja,glycine_max,soy,"30,0",quintal_per_hectare
2025,02,Soja,glycine_max,soy,"32,0",quintal_per_hectare
2021,03,Soja,glycine_max,soy,"22,0",quintal_per_hectare
2022,03,Soja,glycine_max,soy,"22,0",quintal_per_hectare
2023,03,Soja,glycine_max,soy,"26,0",quintal_per_hectare
2024,03,Soja,glycine_max,soy,"29,0",quintal_per_hectare
2025,03,Soja,glycine_max,soy,"20,0",quintal_per_hectare
2021,04,Soja,glycine_max,soy,"27,5",quintal_per_hectare
2022,04,Soja,glycine_max,soy,"27,5",quintal_per_hectare
2023,04,Soja,glycine_max,soy,"23,0",quintal_per_hectare
2024,04,Soja,glycine_max,soy,"23,0",quintal_per_hectare
2025,04,Soja,glycine_max,soy,"25,2",quintal_per_hectare
2021,05,Soja,glycine_max,soy,"25,0",quintal_per_hectare
2022,05,Soja,glycine_max,soy,"25,0",quintal_per_hectare
2023,05,Soja,glycine_max,soy,"25,0",quintal_per_hectare
2024,05,Soja,glycine_max,soy,"23,0",quintal_per_hectare
2025,05,Soja,glycine_max,soy,"24,6",quintal_per_hectare
2021,07,Soja,glycine_max,soy,"24,0",quintal_per_hectare
2022,07,Soja,glycine_max,soy,"33,0",quintal_per_hectare
2023,07,Soja,glycine_max,soy,"25,0",quintal_per_hectare
2024,07,Soja,glycine_max,soy,"28,0",quintal_per_hectare
2025,07,Soja,glycine_max,soy,"26,0",quintal_per_hectare
2021,08,Soja,glycine_max,soy,"25,0",quintal_per_hectare
2022,08,Soja,glycine_max,soy,"16,0",quintal_per_hectare
2023,08,Soja,glycine_max,soy,"25,0",quintal_per_hectare
2024,08,Soja,glycine_max,soy,"35,0",quintal_per_hectare
2025,08,Soja,glycine_max,soy,"30,0",quintal_per_hectare
2021,09,Soja,glycine_max,soy,"25,0",quintal_per_hectare
2022,09,Soja,glycine_max,soy,"20,0",quintal_per_hectare
2023,09,Soja,glycine_max,soy,"20,0",quintal_per_hectare
2024,09,Soja,glycine_max,soy,"19,0",quintal_per_hectare
2025,09,Soja,glycine_max,soy,"40,0",quintal_per_hectare
2021,10,Soja,glycine_max,soy,"30,0",quintal_per_hectare
2022,10,Soja,glycine_max,soy,"16,0",quintal_per_hectare
2023,10,Soja,glycine_max,soy,"25,0",quintal_per_hectare
2024,10,Soja,glycine_max,soy,"32,0",quintal_per_hectare
2025,10,Soja,glycine_max,soy,"29,0",quintal_per_hectare
2021,11,Soja,glycine_max,soy,"30,0",quintal_per_hectare
2022,11,Soja,glycine_max,soy,"15,0",quintal_per_hectare
2023,11,Soja,glycine_max,soy,"19,0",quintal_per_hectare
2024,11,Soja,glycine_max,soy,"21,0",quintal_per_hectare
2025,11,Soja,glycine_max,soy,"19,0",quintal_per_hectare
2021,12,Soja,glycine_max,soy,"24,0",quintal_per_hectare
2022,12,Soja,glycine_max,soy,"18,0",quintal_per_hectare
2023,12,Soja,glycine_max,soy,"18,0",quintal_per_hectare
2024,12,Soja,glycine_max,soy,"20,0",quintal_per_hectare
2025,12,Soja,glycine_max,soy,"20,0",quintal_per_hectare
2021,13,Soja,glycine_max,soy,"25,4",quintal_per_hectare
2022,13,Soja,glycine_max,soy,"25,4",quintal_per_hectare
2023,13,Soja,glycine_max,soy,"25,4",quintal_per_hectare
2024,13,Soja,glycine_max,soy,"20,1",quintal_per_hectare
2025,13,Soja,glycine_max,soy,"22,0",quintal_per_hectare
2021,14,Soja,glycine_max,soy,"27,0",quintal_per_hectare
2022,14,Soja,glycine_max,soy,"30,0",quintal_per_hectare
2023,14,Soja,glycine_max,soy,"25,0",quintal_per_hectare
2024,14,Soja,glycine_max,soy,"23,0",quintal_per_hectare
2025,14,Soja,glycine_max,soy,"27,0",quintal_per_hectare
2025,15,Soja,glycine_max,soy,"15,0",quintal_per_hectare
2021,16,Soja,glycine_max,soy,"31,0",quintal_per_hectare
2022,16,Soja,glycine_max,soy,"23,0",quintal_per_hectare
2023,16,Soja,glycine_max,soy,"26,0",quintal_per_hectare
2024,16,Soja,glycine_max,soy,"21,0",quintal_per_hectare
2025,16,Soja,glycine_max,soy,"22,0",quintal_per_hectare
2021,17,Soja,glycine_max,soy,"31,0",quintal_per_hectare
2022,17,Soja,glycine_max,soy,"18,0",quintal_per_hectare
2023,17,Soja,glycine_max,soy,"27,0",quintal_per_hectare
2024,17,Soja,glycine_max,soy,"24,0",quintal_per_hectare
2025,17,Soja,glycine_max,soy,"20,0",quintal_per_hectare
2021,18,Soja,glycine_max,soy,"21,0",quintal_per_hectare
2022,18,Soja,glycine_max,soy,"20,0",quintal_per_hectare
2023,18,Soja,glycine_max,soy,"22,0",quintal_per_hectare
2024,18,Soja,glycine_max,soy,"18,0",quintal_per_hectare
2025,18,Soja,glycine_max,soy,"12,0",quintal_per_hectare
2021,19,Soja,glycine_max,soy,"15,0",quintal_per_hectare
2022,19,Soja,glycine_max,soy,"12,0",quintal_per_hectare
