Commune 2020;Libellé;Annee;Nb. Contrats
86220;Saint-Gaudent;2018;N/A - secret statistique
86221;Saint-Genest-d'Ambière;2018;6
86222;Saint-Georges-lès-Baillargeaux;2018;13
86223;Saint-Germain;2018;15
86224;Saint-Gervais-les-Trois-Clochers;2018;14
86225;Saint-Jean-de-Sauves;2018;18
86226;Saint-Julien-l'Ars;2018;17
86227;Saint-Laon;2018;
86228;Saint-Laurent-de-Jourdes;2018;N/A - secret statistique
86229;Saint-Léger-de-Montbrillais;2018;23
86230;Saint-Léomer;2018;N/A - secret statistique
86231;Saint-Macoux;2018;N/A - secret statistique
86233;Valdivienne;2018;N/A - secret statistique
86234;Saint-Martin-l'Ars;2018;11
86235;Saint-Maurice-la-Clouère;2018;12
86236;Saint-Pierre-de-Maillé;2018;17
86237;Saint-Pierre-d'Exideuil;2018;9
86239;Sainte-Radégonde;2018;0
86241;Saint-Rémy-sur-Creuse;2018;7
86242;Saint-Romain;2018;6
86244;Saint-Sauvant;2018;29
86245;Senillé-Saint-Sauveur;2018;17
86246;Saint-Savin;2018;17
86247;Saint-Saviol;2018;151
86248;Saint-Secondin;2018;8
86249;Saires;2018;6
86250;Saix;2018;15
86252;Sammarçolles;2018;6
86253;Sanxay;2018;10
86254;Saulgé;2018;22
86255;Savigné;2018;14
86256;Savigny-Lévescault;2018;6
86257;Savigny-sous-Faye;2018;N/A - secret statistique
86258;Scorbé-Clairvaux;2018;0
86260;Sérigny;2018;23
86261;Sèvres-Anxaumont;2018;29
86262;Sillars;2018;9
86263;Smarves;2018;55
86264;Sommières-du-Clain;2018;12
86265;Sossais;2018;14
86266;Surin;2018;6
86268;Tercé;2018;N/A - secret statistique
86269;Ternay;2018;N/A - secret statistique
86270;Thollet;2018;6
86271;Thurageau;2018;23
86272;Thuré;2018;N/A - secret statistique
86273;La Trimouille;2018;12
86274;Les Trois-Moutiers;2018;13
86275;Usseau;2018;
86276;Usson-du-Poitou;2018;28
86279;Vaux-sur-Vienne;2018;N/A - secret statistique
86280;Vellèches;2018;10
86281;Saint-Martin-la-Pallu;2018;18
86284;Vernon;2018;6
86285;Verrières;2018;11
86286;Verrue;2018;N/A - secret statistique
86287;Vézières;2018;N/A - secret statistique
86288;Vicq-sur-Gartempe;2018;8
86289;Le Vigeant;2018;89
86290;La Villedieu-du-Clain;2018;N/A - secret statistique
86291;Villemort;2018;N/A - secret statistique
86292;Villiers;2018;0
86293;Vivonne;2018;46
86294;Vouillé;2018;N/A - secret statistique
86295;Voulême;2018;N/A - secret statistique
86296;Voulon;2018;
86297;Vouneuil-sous-Biard;2018;6
86298;Vouneuil-sur-Vienne;2018;9
86299;Vouzailles;2018;N/A - secret statistique
86300;Yversay;2018;
87001;Aixe-sur-Vienne;2018;7
87002;Ambazac;2018;17
87003;Arnac-la-Poste;2018;15
87004;Augne;2018;0
87005;Aureil;2018;
87006;Azat-le-Ris;2018;10
87007;Balledent;2018;
87008;La Bazeuge;2018;N/A - secret statistique
87009;Beaumont-du-Lac;2018;N/A - secret statistique
87011;Bellac;2018;25
87012;Berneuil;2018;11
87013;Bersac-sur-Rivalier;2018;N/A - secret statistique
87014;Bessines-sur-Gartempe;2018;N/A - secret statistique
87015;Beynac;2018;10
87016;Les Billanges;2018;N/A - secret statistique
87017;Blanzac;2018;10
87018;Blond;2018;20
87019;Boisseuil;2018;67
87020;Bonnac-la-Côte;2018;N/A - secret statistique
87021;Bosmie-l'Aiguille;2018;N/A - secret statistique
87022;Breuilaufa;2018;N/A - secret statistique
87023;Le Buis;2018;
87024;Bujaleuf;2018;8
87025;Burgnac;2018;
87027;Bussière-Galant;2018;22
87028;Val-d'Oire-et-Gartempe;2018;13
87029;Les Cars;2018;N/A - secret statistique
87030;Chaillac-sur-Vienne;2018;N/A - secret statistique
87031;Le Chalard;2018;
87032;Châlus;2018;7
87033;Chamboret;2018;20
87034;Champagnac-la-Rivière;2018;N/A - secret statistique
87035;Champnétery;2018;N/A - secret statistique
87036;Champsac;2018;N/A - secret statistique
87037;La Chapelle-Montbrandeix;2018;47
87038;Chaptelat;2018;N/A - secret statistique
87039;Château-Chervix;2018;N/A - secret statistique
87040;Châteauneuf-la-Forêt;2018;28
87041;Châteauponsac;2018;16
87042;Le Châtenet-en-Dognon;2018;6
87043;Cheissoux;2018;N/A - secret statistique
87044;Chéronnac;2018;0
87045;Cieux;2018;0
87046;Cognac-la-Forêt;2018;N/A - secret statistique
87047;Compreignac;2018;N/A - secret statistique
87048;Condat-sur-Vienne;2018;14
87049;Coussac-Bonneval;2018;23
87050;Couzeix;2018;135
87051;La Croisille-sur-Briance;2018;N/A - secret statistique
87052;La Croix-sur-Gartempe;2018;N/A - secret statistique
87053;Cromac;2018;N/A - secret statistique
87054;Cussac;2018;47
87056;Dinsac;2018;N/A - secret statistique
87057;Dompierre-les-Églises;2018;N/A - secret statistique
87058;Domps;2018;N/A - secret statistique
87059;Le Dorat;2018;26
87060;Dournazac;2018;8
87061;Droux;2018;N/A - secret statistique
87062;Eybouleuf;2018;
87063;Eyjeaux;2018;N/A - secret statistique
87064;Eymoutiers;2018;53
87065;Feytiat;2018;362
87066;Flavignac;2018;19
87067;Folles;2018;N/A - secret statistique
87068;Fromental;2018;N/A - secret statistique
87069;Gajoubert;2018;N/A - secret statistique
87070;La Geneytouse;2018;N/A - secret statistique
87071;Glandon;2018;18
87072;Glanges;2018;6
87073;Gorre;2018;N/A - secret statistique
87074;Les Grands-Chézeaux;2018;8
87075;Isle;2018;52
87076;Jabreilles-les-Bordes;2018;
87077;Janailhac;2018;7
87078;Javerdat;2018;7
87079;La Jonchère-Saint-Maurice;2018;N/A - secret statistique
87080;Jouac;2018;N/A - secret statistique
87081;Jourgnac;2018;N/A - secret statistique
87082;Ladignac-le-Long;2018;17
87083;Laurière;2018;14
87084;Lavignac;2018;N/A - secret statistique
87085;Limoges;2018;1693
87086;Linards;2018;6
87087;Lussac-les-Églises;2018;N/A - secret statistique
87088;Magnac-Bourg;2018;N/A - secret statistique
87089;Magnac-Laval;2018;25
87090;Mailhac-sur-Benaize;2018;N/A - secret statistique
87091;Maisonnais-sur-Tardoire;2018;N/A - secret statistique
87092;Marval;2018;7
87093;Masléon;2018;N/A - secret statistique
87094;Meilhac;2018;N/A - secret statistique
87095;Meuzac;2018;19
87096;La Meyze;2018;18
87097;Val d'Issoire;2018;6
87099;Moissannes;2018;17
87100;Montrol-Sénard;2018;N/A - secret statistique
87101;Mortemart;2018;N/A - secret statistique
87103;Nantiat;2018;N/A - secret statistique
87104;Nedde;2018;N/A - secret statistique
87105;Neuvic-Entier;2018;6
87106;Nexon;2018;6
87107;Nieul;2018;6
87108;Nouic;2018;N/A - secret statistique
87109;Oradour-Saint-Genest;2018;N/A - secret statistique
87110;Oradour-sur-Glane;2018;N/A - secret statistique
87111;Oradour-sur-Vayres;2018;8
87112;Pageas;2018;N/A - secret statistique
87113;Le Palais-sur-Vienne;2018;N/A - secret statistique
87114;Panazol;2018;137
87115;Pensol;2018;N/A - secret statistique
87116;Peyrat-de-Bellac;2018;11
87117;Peyrat-le-Château;2018;N/A - secret statistique
87118;Peyrilhac;2018;N/A - secret statistique
87119;Pierre-Buffière;2018;0
87120;La Porcherie;2018;N/A - secret statistique
87121;Rancon;2018;N/A - secret statistique
87122;Razès;2018;6
87123;Rempnat;2018;N/A - secret statistique
87124;Rilhac-Lastours;2018;N/A - secret statistique
87125;Rilhac-Rancon;2018;N/A - secret statistique
87126;Rochechouart;2018;9
87127;La Roche-l'Abeille;2018;13
87128;Saint-Pardoux-le-Lac;2018;N/A - secret statistique
87129;Royères;2018;N/A - secret statistique
87130;Roziers-Saint-Georges;2018;N/A - secret statistique
87131;Saillat-sur-Vienne;2018;N/A - secret statistique
87132;Saint-Amand-le-Petit;2018;N/A - secret statistique
87133;Saint-Amand-Magnazeix;2018;6
87134;Sainte-Anne-Saint-Priest;2018;N/A - secret statistique
87135;Saint-Auvent;2018;9
87137;Saint-Bazile;2018;0
87138;Saint-Bonnet-Briance;2018;N/A - secret statistique
87139;Saint-Bonnet-de-Bellac;2018;6
87140;Saint-Brice-sur-Vienne;2018;N/A - secret statistique
87141;Saint-Cyr;2018;0
87142;Saint-Denis-des-Murs;2018;N/A - secret statistique
87143;Saint-Gence;2018;N/A - secret statistique
87144;Saint-Genest-sur-Roselle;2018;N/A - secret statistique
87145;Saint-Georges-les-Landes;2018;N/A - secret statistique
87146;Saint-Germain-les-Belles;2018;N/A - secret statistique
87147;Saint-Gilles-les-Forêts;2018;0
87148;Saint-Hilaire-Bonneval;2018;18
87149;Saint-Hilaire-la-Treille;2018;N/A - secret statistique
87150;Saint-Hilaire-les-Places;2018;0
87151;Saint-Jean-Ligoure;2018;N/A - secret statistique
87152;Saint-Jouvent;2018;N/A - secret statistique
87153;Saint-Julien-le-Petit;2018;9
87154;Saint-Junien;2018;34
87155;Saint-Junien-les-Combes;2018;N/A - secret statistique
87156;Saint-Just-le-Martel;2018;53
87157;Saint-Laurent-les-Églises;2018;44
87158;Saint-Laurent-sur-Gorre;2018;N/A - secret statistique
87159;Saint-Léger-la-Montagne;2018;N/A - secret statistique
87160;Saint-Léger-Magnazeix;2018;N/A - secret statistique
87161;Saint-Léonard-de-Noblat;2018;74
87162;Sainte-Marie-de-Vaux;2018;
87163;Saint-Martial-sur-Isop;2018;N/A - secret statistique
87164;Saint-Martin-de-Jussac;2018;N/A - secret statistique
87165;Saint-Martin-le-Mault;2018;N/A - secret statistique
87166;Saint-Martin-le-Vieux;2018;N/A - secret statistique
87167;Saint-Martin-Terressus;2018;N/A - secret statistique
87168;Saint-Mathieu;2018;6
87169;Saint-Maurice-les-Brousses;2018;10
87170;Saint-Méard;2018;N/A - secret statistique
87172;Saint-Ouen-sur-Gartempe;2018;N/A - secret statistique
87174;Saint-Paul;2018;17
87176;Saint-Priest-Ligoure;2018;16
87177;Saint-Priest-sous-Aixe;2018;12
87178;Saint-Priest-Taurion;2018;15
87179;Saint-Sornin-la-Marche;2018;
87180;Saint-Sornin-Leulac;2018;N/A - secret statistique
87181;Saint-Sulpice-Laurière;2018;0
87182;Saint-Sulpice-les-Feuilles;2018;N/A - secret statistique
87183;Saint-Sylvestre;2018;N/A - secret statistique
87185;Saint-Victurnien;2018;N/A - secret statistique
87186;Saint-Vitte-sur-Briance;2018;N/A - secret statistique
87187;Saint-Yrieix-la-Perche;2018;187
87188;Saint-Yrieix-sous-Aixe;2018;
87189;Les Salles-Lavauguyon;2018;N/A - secret statistique
87190;Sauviat-sur-Vige;2018;65
87191;Séreilhac;2018;11
87192;Solignac;2018;N/A - secret statistique
87193;Surdoux;2018;N/A - secret statistique
87194;Sussac;2018;10
87195;Tersannes;2018;16
87197;Thouron;2018;
87198;Vaulry;2018;
87199;Vayres;2018;7
87200;Verneuil-Moustiers;2018;N/A - secret statistique
87201;Verneuil-sur-Vienne;2018;54
87202;Veyrac;2018;N/A - secret statistique
87203;Vicq-sur-Breuilh;2018;19
87204;Videix;2018;0
87205;Le Vigen;2018;85
87206;Villefavard;2018;N/A - secret statistique
88001;Les Ableuvenettes;2018;N/A - secret statistique
88002;Ahéville;2018;
88003;Aingeville;2018;
88004;Ainvelle;2018;0
88005;Allarmont;2018;N/A - secret statistique
88006;Ambacourt;2018;N/A - secret statistique
88007;Ameuvelle;2018;N/A - secret statistique
88008;Anglemont;2018;14
88009;Anould;2018;7
88010;Aouze;2018;N/A - secret statistique
88011;Arches;2018;0
88012;Archettes;2018;N/A - secret statistique
88013;Aroffe;2018;0
88014;Arrentès-de-Corcieux;2018;
88015;Attignéville;2018;N/A - secret statistique
88016;Attigny;2018;N/A - secret statistique
88017;Aulnois;2018;0
88019;Autigny-la-Tour;2018;
88020;Autreville;2018;
88021;Autrey;2018;N/A - secret statistique
88022;Auzainvilliers;2018;N/A - secret statistique
88023;Avillers;2018;11
88024;Avrainville;2018;
88025;Avranville;2018;N/A - secret statistique
88026;Aydoilles;2018;12
88027;Badménil-aux-Bois;2018;0
88028;La Baffe;2018;0
88029;La Vôge-les-Bains;2018;N/A - secret statistique
88030;Bainville-aux-Saules;2018;N/A - secret statistique
88031;Balléville;2018;N/A - secret statistique
88032;Ban-de-Laveline;2018;N/A - secret statistique
88033;Ban-de-Sapt;2018;N/A - secret statistique
88035;Barbey-Seroux;2018;
88036;Barville;2018;
88037;Basse-sur-le-Rupt;2018;10
88038;Battexey;2018;
88039;Baudricourt;2018;
88040;Bayecourt;2018;0
88041;Bazegney;2018;
88042;Bazien;2018;
88043;Bazoilles-et-Ménil;2018;
88044;Bazoilles-sur-Meuse;2018;6
88045;Beaufremont;2018;N/A - secret statistique
88046;Beauménil;2018;N/A - secret statistique
88047;Begnécourt;2018;
88048;Bellefontaine;2018;N/A - secret statistique
88049;Belmont-lès-Darney;2018;
88050;Belmont-sur-Buttant;2018;15
88051;Belmont-sur-Vair;2018;
88052;Belrupt;2018;N/A - secret statistique
88053;Belval;2018;
88054;Bertrimoutier;2018;37
88055;Bettegney-Saint-Brice;2018;N/A - secret statistique
88056;Bettoncourt;2018;
88057;Le Beulay;2018;0
88058;Biécourt;2018;
88059;Biffontaine;2018;N/A - secret statistique
88060;Blémerey;2018;
88061;Bleurville;2018;N/A - secret statistique
88062;Blevaincourt;2018;N/A - secret statistique
88063;Bocquegney;2018;
88064;Bois-de-Champ;2018;
88065;Bonvillet;2018;N/A - secret statistique
88066;Boulaincourt;2018;N/A - secret statistique
88068;La Bourgonce;2018;N/A - secret statistique
88069;Bouxières-aux-Bois;2018;
88070;Bouxurulles;2018;0
88071;Bouzemont;2018;
88073;Brantigny;2018;
88074;Brechainville;2018;N/A - secret statistique
88075;La Bresse;2018;8
88076;Brouvelieures;2018;11
88077;Brû;2018;
88078;Bruyères;2018;N/A - secret statistique
88079;Bulgnéville;2018;635
88080;Bult;2018;18
88081;Bussang;2018;20
88082;Celles-sur-Plaine;2018;
88083;Certilleux;2018;
88084;Chamagne;2018;N/A - secret statistique
88085;Champdray;2018;N/A - secret statistique
88086;Champ-le-Duc;2018;44
88087;Chantraine;2018;13
88088;La Chapelle-aux-Bois;2018;N/A - secret statistique
88089;La Chapelle-devant-Bruyères;2018;0
88090;Charmes;2018;N/A - secret statistique
88091;Charmois-devant-Bruyères;2018;N/A - secret statistique
88092;Charmois-l'Orgueilleux;2018;11
88093;Châtas;2018;
88094;Châtel-sur-Moselle;2018;N/A - secret statistique
88095;Châtenois;2018;N/A - secret statistique
88096;Châtillon-sur-Saône;2018;N/A - secret statistique
88097;Chauffecourt;2018;
88098;Chaumousey;2018;N/A - secret statistique
88099;Chavelot;2018;33
88100;Chef-Haut;2018;N/A - secret statistique
88101;Cheniménil;2018;
88102;Chermisey;2018;N/A - secret statistique
88103;Circourt;2018;
88104;Circourt-sur-Mouzon;2018;
88105;Claudon;2018;0
88106;Ban-sur-Meurthe-Clefcy;2018;N/A - secret statistique
88107;Clérey-la-Côte;2018;N/A - secret statistique
88108;Le Clerjus;2018;N/A - secret statistique
88109;Cleurie;2018;N/A - secret statistique
88110;Clézentaine;2018;N/A - secret statistique
88111;Coinches;2018;N/A - secret statistique
88113;Combrimont;2018;
88114;Contrexéville;2018;39
88115;Corcieux;2018;40
88116;Cornimont;2018;13
88117;Courcelles-sous-Châtenois;2018;N/A - secret statistique
88118;Coussey;2018;13
88119;Crainvilliers;2018;0
88120;La Croix-aux-Mines;2018;
88121;Damas-aux-Bois;2018;6
88122;Damas-et-Bettegney;2018;8
88123;Damblain;2018;6
88124;Darney;2018;
88125;Darney-aux-Chênes;2018;N/A - secret statistique
88126;Darnieulles;2018;N/A - secret statistique
88127;Deinvillers;2018;N/A - secret statistique
88128;Denipaire;2018;N/A - secret statistique
88129;Derbamont;2018;
88130;Destord;2018;0
88131;Deycimont;2018;N/A - secret statistique
88132;Deyvillers;2018;7
88133;Dignonville;2018;N/A - secret statistique
88134;Dinozé;2018;
88135;Docelles;2018;26
88136;Dogneville;2018;17
88137;Dolaincourt;2018;
88138;Dombasle-devant-Darney;2018;
88139;Dombasle-en-Xaintois;2018;
88140;Dombrot-le-Sec;2018;N/A - secret statistique
88141;Dombrot-sur-Vair;2018;N/A - secret statistique
88142;Domèvre-sur-Avière;2018;
88143;Domèvre-sur-Durbion;2018;10
88144;Domèvre-sous-Montfort;2018;N/A - secret statistique
88145;Domfaing;2018;19
88146;Domjulien;2018;N/A - secret statistique
88147;Dommartin-aux-Bois;2018;N/A - secret statistique
88148;Dommartin-lès-Remiremont;2018;7
88149;Dommartin-lès-Vallois;2018;
88150;Dommartin-sur-Vraine;2018;N/A - secret statistique
88151;Dompaire;2018;15
88152;Dompierre;2018;N/A - secret statistique
88153;Domptail;2018;N/A - secret statistique
88154;Domrémy-la-Pucelle;2018;
88155;Domvallier;2018;164
88156;Doncières;2018;
88157;Dounoux;2018;19
88158;Éloyes;2018;84
88159;Entre-deux-Eaux;2018;
88160;Épinal;2018;884
88161;Escles;2018;6
88162;Esley;2018;0
88163;Essegney;2018;N/A - secret statistique
88164;Estrennes;2018;0
88165;Étival-Clairefontaine;2018;6
88166;Évaux-et-Ménil;2018;
88167;Faucompierre;2018;
88168;Fauconcourt;2018;0
88169;Fays;2018;
88170;Ferdrupt;2018;0
88171;Fignévelle;2018;
88172;Fiménil;2018;0
88173;Florémont;2018;8
88174;Fomerey;2018;0
88175;Fontenay;2018;
88176;Fontenoy-le-Château;2018;6
88177;La Forge;2018;
88178;Les Forges;2018;N/A - secret statistique
88179;Fouchécourt;2018;
88180;Frain;2018;N/A - secret statistique
88181;Fraize;2018;N/A - secret statistique
88182;Frapelle;2018;
88183;Frebécourt;2018;N/A - secret statistique
88184;Fremifontaine;2018;N/A - secret statistique
88185;Frenelle-la-Grande;2018;N/A - secret statistique
88186;Frenelle-la-Petite;2018;
88187;Frénois;2018;N/A - secret statistique
88188;Fresse-sur-Moselle;2018;N/A - secret statistique
88189;Fréville;2018;N/A - secret statistique
88190;Frizon;2018;N/A - secret statistique
88192;Gelvécourt-et-Adompt;2018;N/A - secret statistique
88193;Gemaingoutte;2018;N/A - secret statistique
88194;Gemmelaincourt;2018;N/A - secret statistique
88195;Gendreville;2018;
88196;Gérardmer;2018;14
88197;Gerbamont;2018;12
88198;Gerbépal;2018;8
88199;Gignéville;2018;N/A - secret statistique
88200;Gigney;2018;N/A - secret statistique
88201;Girancourt;2018;N/A - secret statistique
88202;Gircourt-lès-Viéville;2018;0
88203;Girecourt-sur-Durbion;2018;N/A - secret statistique
88205;Girmont-Val-d'Ajol;2018;0
88206;Gironcourt-sur-Vraine;2018;N/A - secret statistique
88208;Godoncourt;2018;N/A - secret statistique
88209;Golbey;2018;13
88210;Gorhey;2018;N/A - secret statistique
88212;Grand;2018;N/A - secret statistique
88213;La Grande-Fosse;2018;N/A - secret statistique
88214;Grandrupt-de-Bains;2018;N/A - secret statistique
88215;Grandrupt;2018;0
88216;Grandvillers;2018;N/A - secret statistique
88218;Granges-Aumontzey;2018;N/A - secret statistique
88219;Greux;2018;N/A - secret statistique
88220;Grignoncourt;2018;N/A - secret statistique
88221;Gruey-lès-Surance;2018;N/A - secret statistique
88222;Gugnécourt;2018;33
88223;Gugney-aux-Aulx;2018;79
88224;Hadigny-les-Verrières;2018;N/A - secret statistique
88225;Hadol;2018;28
88226;Hagécourt;2018;
88227;Hagnéville-et-Roncourt;2018;N/A - secret statistique
88228;Haillainville;2018;N/A - secret statistique
88229;Harchéchamp;2018;N/A - secret statistique
88230;Hardancourt;2018;N/A - secret statistique
88231;Haréville;2018;N/A - secret statistique
88232;Harmonville;2018;10
88233;Harol;2018;29
88236;La Haye;2018;0
88237;Hennecourt;2018;7
88238;Hennezel;2018;N/A - secret statistique
88239;Hergugney;2018;N/A - secret statistique
88240;Herpelmont;2018;N/A - secret statistique
88241;Houécourt;2018;N/A - secret statistique
88242;Houéville;2018;0
88243;Housseras;2018;0
88244;La Houssière;2018;N/A - secret statistique
88245;Hurbache;2018;15
88246;Hymont;2018;
88247;Igney;2018;7
88248;Isches;2018;N/A - secret statistique
88249;Jainvillotte;2018;
88250;Jarménil;2018;
88251;Jeanménil;2018;N/A - secret statistique
88252;Jésonville;2018;N/A - secret statistique
88253;Jeuxey;2018;N/A - secret statistique
88254;Jorxey;2018;N/A - secret statistique
88255;Jubainville;2018;N/A - secret statistique
88256;Jussarupt;2018;9
88257;Juvaincourt;2018;N/A - secret statistique
88258;Lamarche;2018;8
88259;Landaville;2018;6
88260;Langley;2018;0
88261;Laval-sur-Vologne;2018;N/A - secret statistique
88262;Laveline-devant-Bruyères;2018;N/A - secret statistique
88263;Laveline-du-Houx;2018;N/A - secret statistique
88264;Légéville-et-Bonfays;2018;0
88265;Lemmecourt;2018;
88266;Lépanges-sur-Vologne;2018;0
88267;Lerrain;2018;N/A - secret statistique
88268;Lesseux;2018;
